fold,feature,importance
5,s__Clostridium_sp_AF36_4,0.0025112931477942924
5,s__Clostridium_scindens,0.0024961578378524356
5,s__GGB9708_SGB15234,0.00249537130215287
5,s__bacterium_210917_DFI_7_65,0.0024915589290313497
5,s__Anaerotruncus_colihominis,0.002449767290435362
5,s__GGB3109_SGB4121,0.002386337232299049
5,s__GGB9747_SGB15356,0.0023793858321030374
5,s__Anaerotignum_sp_MSJ_24,0.0023668346882635186
5,s__Blautia_glucerasea,0.0023504278150320635
5,s__Parabacteroides_merdae,0.0023493599600206403
5,s__Blautia_SGB4815,0.002347567128594364
5,s__Clostridiaceae_bacterium_Marseille_Q4145,0.0023373279330524735
5,s__Clostridium_sp_AM22_11AC,0.002299727290275377
5,s__Clostridium_sp_AM49_4BH,0.002299374813725814
5,s__Paraprevotella_clara,0.0022855711370207343
5,s__Butyricimonas_virosa,0.0022592083733426246
5,s__Phocaeicola_plebeius,0.0021979418261964478
5,s__Mediterraneibacter_glycyrrhizinilyticus,0.0021915629935410417
5,s__Klebsiella_pneumoniae,0.0021819334334961422
5,s__Enterocloster_aldenensis,0.0021277915461456916
5,s__Bifidobacterium_pseudocatenulatum,0.0020725185896796235
5,s__Blautia_stercoris,0.0020011811421328267
5,s__Clostridiales_bacterium_KLE1615,0.001983818941614691
5,s__Blautia_sp_OF03_15BH,0.0019824864809681736
5,s__Veillonella_atypica,0.0019070121501995304
5,s__GGB33469_SGB15236,0.001900964612404324
5,s__Bacteroides_eggerthii,0.001885859585658979
5,s__GGB9635_SGB15106,0.0018051110142388428
5,s__Clostridiaceae_unclassified_SGB4771,0.0017698413501834123
5,s__Clostridium_innocuum,0.0016759755211791301
5,s__Oscillibacter_sp_MSJ_31,0.0016677858195650991
5,s__GGB9707_SGB15229,0.0016441171020029001
5,s__Anaerotruncus_rubiinfantis,0.001595874480622112
5,s__GGB9760_SGB15374,0.0015905155132131651
5,s__GGB9345_SGB14311,0.0014164728529196112
5,s__GGB51441_SGB71759,0.0011254731780586257
5,s__Clostridium_sp_AF27_2AA,0.001081913530328584
5,s__GGB9342_SGB14306,0.001034030666703078
5,s__GGB9712_SGB15244,8.123603986890417e-4
